Date,Province,Food_Item,price
2018-02-01,Nova Scotia,"Beef stewing cuts, per kilogram",11
2018-02-01,Nova Scotia,"Beef striploin cuts, per kilogram",18.05
2018-02-01,Nova Scotia,"Beef top sirloin cuts, per kilogram",14.23
2018-02-01,Nova Scotia,"Block cheese, 500 grams",5.77
2018-02-01,Nova Scotia,"Broccoli, unit",2.19
2018-02-01,Nova Scotia,"Brown rice, 900 grams ",4.77
2018-02-01,Nova Scotia,"Butter, 454 grams",4.41
2018-02-01,Nova Scotia,"Cabbage, per kilogram",2.24
2018-02-01,Nova Scotia,"Canned baked beans, 398 millilitres",1.32
2018-02-01,Nova Scotia,"Canned beans and lentils, 540 millilitres",1.29
2018-02-01,Nova Scotia,"Canned corn, 341 millilitres",1.04
2018-02-01,Nova Scotia,"Canned peach, 398 millilitres",2.1
2018-02-01,Nova Scotia,"Canned pear, 398 millilitres",2.01
2018-02-01,Nova Scotia,"Canned salmon, 213 grams",2.45
2018-02-01,Nova Scotia,"Canned soup, 284 millilitres",0.8
2018-02-01,Nova Scotia,"Canned tomatoes, 796 millilitres",1.25
2018-02-01,Nova Scotia,"Canned tuna, 170 grams",1.96
2018-02-01,Nova Scotia,"Canola oil, 3 litres",9.96
2018-02-01,Nova Scotia,"Cantaloupe, unit",2.68
2018-02-01,Nova Scotia,"Carrots, 1.36 kilograms",2.19
2018-02-01,Nova Scotia,"Celery, unit",2.88
2018-02-01,Nova Scotia,"Cereal, 400 grams",3.06
2018-02-01,Nova Scotia,"Chicken breasts, per kilogram",9.85
2018-02-01,Nova Scotia,"Chicken drumsticks, per kilogram",5.69
2018-02-01,Nova Scotia,"Chicken thigh, per kilogram",7.75
2018-02-01,Nova Scotia,"Cookies and sweet biscuits, 300 grams ",2.51
2018-02-01,Nova Scotia,"Crackers and crisp breads, 200 grams ",2.46
2018-02-01,Nova Scotia,"Cream, 1 litre",4.16
2018-02-01,Nova Scotia,"Cucumber, unit",1.7
2018-02-01,Nova Scotia,"Deodorant, 85 grams",4.9
2018-02-01,Nova Scotia,"Dried lentils, 900 grams",3.4
2018-02-01,Nova Scotia,"Dry beans and legumes, 900 grams ",3.71
2018-02-01,Nova Scotia,"Dry or fresh pasta, 500 grams",2.22
2018-02-01,Nova Scotia,"Eggs, 1 dozen",3.67
2018-02-01,Nova Scotia,"Flatbread and pita, 500 grams ",3.61
2018-02-01,Nova Scotia,"Frozen broccoli, 500 grams",2.65
2018-02-01,Nova Scotia,"Frozen corn, 750 grams ",2.56
2018-02-01,Nova Scotia,"Frozen french fried potatoes, 750 grams",1.94
2018-02-01,Nova Scotia,"Frozen green beans, 750 grams",3.2
2018-02-01,Nova Scotia,"Frozen mixed vegetables, 750 grams ",3.09
2018-02-01,Nova Scotia,"Frozen peas, 750 grams",2.63
2018-02-01,Nova Scotia,"Frozen pizza, 390 grams",3.91
2018-02-01,Nova Scotia,"Frozen spinach, 300 grams",1.77
2018-02-01,Nova Scotia,"Frozen strawberries, 600 grams",3.84
2018-02-01,Nova Scotia,"Grapes, per kilogram",5.21
2018-02-01,Nova Scotia,"Ground beef, per kilogram",8.57
2018-02-01,Nova Scotia,"Hummus, 227 grams",3.51
2018-02-01,Nova Scotia,"Iceberg lettuce, unit",2.18
2018-02-01,Nova Scotia,"Infant formula, 900 grams ",23.52
2018-02-01,Nova Scotia,"Ketchup, 1 litre",3.6
2018-02-01,Nova Scotia,"Laundry detergent, 4.43 litres",9.43
2018-02-01,Nova Scotia,"Lemons, unit",0.98
2018-02-01,Nova Scotia,"Limes, unit",0.75
2018-02-01,Nova Scotia,"Margarine, 907 grams",4.3
2018-02-01,Nova Scotia,"Mayonnaise, 890 millilitres ",4.25
2018-02-01,Nova Scotia,"Meatless burgers, 226 grams",3.93
2018-02-01,Nova Scotia,"Milk, 1 litre",2.39
2018-02-01,Nova Scotia,"Milk, 2 litres",3.68
2018-02-01,Nova Scotia,"Milk, 4 litres",5.82
2018-02-01,Nova Scotia,"Mushrooms, 227 grams",1.92
2018-02-01,Nova Scotia,"Nut milk, 1.89 litres",3.73
2018-02-01,Nova Scotia,"Olive oil, 1 litre",8.2
2018-02-01,Nova Scotia,"Onions, 1.36 kilograms",2.91
2018-02-01,Nova Scotia,"Onions, per kilogram",4.92
2018-02-01,Nova Scotia,"Orange juice, 2 litres",3.88
2018-02-01,Nova Scotia,"Oranges, 1.36 kilograms",5.55
2018-02-01,Nova Scotia,"Oranges, per kilogram",3.93
2018-02-01,Nova Scotia,"Pasta sauce, 650 millilitres",1.82
2018-02-01,Nova Scotia,"Peanut butter, 1 kilogram",4.79
2018-02-01,Nova Scotia,"Peanuts, 450 grams",3.07
2018-02-01,Nova Scotia,"Pears, per kilogram",4.67
2018-02-01,Nova Scotia,"Peppers, per kilogram",8.08
2018-02-01,Nova Scotia,"Pork loin cuts, per kilogram",6.01
2018-02-01,Nova Scotia,"Pork rib cuts, per kilogram",8.04
2018-02-01,Nova Scotia,"Pork shoulder cuts, per kilogram",5.72
2018-02-01,Nova Scotia,"Potatoes, 4.54 kilograms",3.54
2018-02-01,Nova Scotia,"Potatoes, per kilogram",3.73
2018-02-01,Nova Scotia,"Roasted or ground coffee, 340 grams",6.23
2018-02-01,Nova Scotia,"Romaine lettuce, unit",2.45
2018-02-01,Nova Scotia,"Salad dressing, 475 millilitres",2.59
2018-02-01,Nova Scotia,"Salad greens, 142 grams",4.04
2018-02-01,Nova Scotia,"Salmon, per kilogram",19.31
2018-02-01,Nova Scotia,"Salsa, 418 millilitres",2.91
2018-02-01,Nova Scotia,"Shampoo, 400 millilitres",5.18
2018-02-01,Nova Scotia,"Shrimp, 300 grams",6.4
2018-02-01,Nova Scotia,"Soy milk, 1.89 litres",3.77
2018-02-01,Nova Scotia,"Squash, per kilogram",4.26
2018-02-01,Nova Scotia,"Strawberries, 454 grams",2.73
2018-02-01,Nova Scotia,"Sunflower seeds, 400 grams ",4.49
2018-02-01,Nova Scotia,"Sweet potatoes, per kilogram",4.28
2018-02-01,Nova Scotia,Tea (20 bags),3.62
2018-02-01,Nova Scotia,"Tofu, 350 grams ",1.88
2018-02-01,Nova Scotia,"Tomatoes, per kilogram",5.46
2018-02-01,Nova Scotia,"Toothpaste, 100 millilitres",3
2018-02-01,Nova Scotia,"Vegetable oil, 3 litres",7.17
2018-02-01,Nova Scotia,"Wheat flour, 2.5 kilograms",4.77
2018-02-01,Nova Scotia,"White bread, 675 grams",2.69
2018-02-01,Nova Scotia,"White rice, 2 kilograms",9.12
2018-02-01,Nova Scotia,"White sugar, 2 kilograms",2.47
2018-02-01,Nova Scotia,"Whole chicken, per kilogram",4.79
2018-02-01,Nova Scotia,"Wieners, 400 grams",2.89
2018-02-01,Nova Scotia,"Yogurt, 500 grams",2.91
2018-02-01,Ontario,"Almonds, 200 grams",4.71
2018-02-01,Ontario,"Apple juice, 2 litres",2.61
2018-02-01,Ontario,"Apples, per kilogram",3.84
2018-02-01,Ontario,"Avocado, unit",1.38
2018-02-01,Ontario,"Baby food, 128 millilitres",1.27
2018-02-01,Ontario,"Bacon, 500 grams",5.28
2018-02-01,Ontario,"Bananas, per kilogram",1.4
2018-02-01,Ontario,"Beef rib cuts, per kilogram",22.35
2018-02-01,Ontario,"Beef stewing cuts, per kilogram",12.08
2018-02-01,Ontario,"Beef striploin cuts, per kilogram",21.39
2018-02-01,Ontario,"Beef top sirloin cuts, per kilogram",16.23
2018-02-01,Ontario,"Block cheese, 500 grams",5.88
2018-02-01,Ontario,"Broccoli, unit",1.98
2018-02-01,Ontario,"Brown rice, 900 grams ",4.21
2018-02-01,Ontario,"Butter, 454 grams",4.04
2018-02-01,Ontario,"Cabbage, per kilogram",1.65
2018-02-01,Ontario,"Canned baked beans, 398 millilitres",1.2
2018-02-01,Ontario,"Canned beans and lentils, 540 millilitres",1.07
2018-02-01,Ontario,"Canned corn, 341 millilitres",1.06
2018-02-01,Ontario,"Canned peach, 398 millilitres",2.15
2018-02-01,Ontario,"Canned pear, 398 millilitres",2.11
2018-02-01,Ontario,"Canned salmon, 213 grams",2.79
2018-02-01,Ontario,"Canned soup, 284 millilitres",0.75
2018-02-01,Ontario,"Canned tomatoes, 796 millilitres",1.24
2018-02-01,Ontario,"Canned tuna, 170 grams",1.86
2018-02-01,Ontario,"Canola oil, 3 litres",7.19
2018-02-01,Ontario,"Cantaloupe, unit",1.77
2018-02-01,Ontario,"Carrots, 1.36 kilograms",2.53
2018-02-01,Ontario,"Celery, unit",2.4
2018-02-01,Ontario,"Cereal, 400 grams",2.99
2018-02-01,Ontario,"Chicken breasts, per kilogram",11.39
2018-02-01,Ontario,"Chicken drumsticks, per kilogram",5.84
2018-02-01,Ontario,"Chicken thigh, per kilogram",8.49
2018-02-01,Ontario,"Cookies and sweet biscuits, 300 grams ",2.32
2018-02-01,Ontario,"Crackers and crisp breads, 200 grams ",2.34
2018-02-01,Ontario,"Cream, 1 litre",3.52
2018-02-01,Ontario,"Cucumber, unit",1.43
2018-02-01,Ontario,"Deodorant, 85 grams",4.74
2018-02-01,Ontario,"Dried lentils, 900 grams",3.03
2018-02-01,Ontario,"Dry beans and legumes, 900 grams ",2.79
2018-02-01,Ontario,"Dry or fresh pasta, 500 grams",2.29
2018-02-01,Ontario,"Eggs, 1 dozen",3.11
2018-02-01,Ontario,"Flatbread and pita, 500 grams ",2.27
2018-02-01,Ontario,"Frozen broccoli, 500 grams",2.9
2018-02-01,Ontario,"Frozen corn, 750 grams ",2.78
2018-02-01,Ontario,"Frozen french fried potatoes, 750 grams",1.94
2018-02-01,Ontario,"Frozen green beans, 750 grams",3.22
2018-02-01,Ontario,"Frozen mixed vegetables, 750 grams ",2.93
2018-02-01,Ontario,"Frozen peas, 750 grams",2.81
2018-02-01,Ontario,"Frozen pizza, 390 grams",3.86
2018-02-01,Ontario,"Frozen spinach, 300 grams",1.38
2018-02-01,Ontario,"Frozen strawberries, 600 grams",4.16
2018-02-01,Ontario,"Grapes, per kilogram",4.82
2018-02-01,Ontario,"Ground beef, per kilogram",10.12
2018-02-01,Ontario,"Hummus, 227 grams",3.07
2018-02-01,Ontario,"Iceberg lettuce, unit",1.89
2018-02-01,Ontario,"Infant formula, 900 grams ",26.67
2018-02-01,Ontario,"Ketchup, 1 litre",3.23
2018-02-01,Ontario,"Laundry detergent, 4.43 litres",11.3
2018-02-01,Ontario,"Lemons, unit",0.9
2018-02-01,Ontario,"Limes, unit",0.42
2018-02-01,Ontario,"Margarine, 907 grams",3.91
2018-02-01,Ontario,"Mayonnaise, 890 millilitres ",4.32
2018-02-01,Ontario,"Meatless burgers, 226 grams",4.32
2018-02-01,Ontario,"Milk, 1 litre",2.85
2018-02-01,Ontario,"Milk, 2 litres",4.41
2018-02-01,Ontario,"Milk, 4 litres",4.72
2018-02-01,Ontario,"Mushrooms, 227 grams",1.98
2018-02-01,Ontario,"Nut milk, 1.89 litres",3.7
2018-02-01,Ontario,"Olive oil, 1 litre",6.26
2018-02-01,Ontario,"Onions, 1.36 kilograms",3.15
2018-02-01,Ontario,"Onions, per kilogram",4.11
2018-02-01,Ontario,"Orange juice, 2 litres",3.2
2018-02-01,Ontario,"Oranges, 1.36 kilograms",4.38
2018-02-01,Ontario,"Oranges, per kilogram",3.07
2018-02-01,Ontario,"Pasta sauce, 650 millilitres",1.69
2018-02-01,Ontario,"Peanut butter, 1 kilogram",2.45
2018-02-01,Ontario,"Peanuts, 450 grams",3.23
2018-02-01,Ontario,"Pears, per kilogram",3.78
2018-02-01,Ontario,"Peppers, per kilogram",5.82
2018-02-01,Ontario,"Pork loin cuts, per kilogram",6.18
2018-02-01,Ontario,"Pork rib cuts, per kilogram",8.33
2018-02-01,Ontario,"Pork shoulder cuts, per kilogram",3.27
2018-02-01,Ontario,"Potatoes, 4.54 kilograms",3.57
2018-02-01,Ontario,"Potatoes, per kilogram",3.63
2018-02-01,Ontario,"Roasted or ground coffee, 340 grams",5.11
2018-02-01,Ontario,"Romaine lettuce, unit",2.29
2018-02-01,Ontario,"Salad dressing, 475 millilitres",2.46
2018-02-01,Ontario,"Salad greens, 142 grams",3.9
2018-02-01,Ontario,"Salmon, per kilogram",23.82
2018-02-01,Ontario,"Salsa, 418 millilitres",3.14
2018-02-01,Ontario,"Shampoo, 400 millilitres",4.89
2018-02-01,Ontario,"Shrimp, 300 grams",6.6
2018-02-01,Ontario,"Soy milk, 1.89 litres",3.77
2018-02-01,Ontario,"Squash, per kilogram",3.93
2018-02-01,Ontario,"Strawberries, 454 grams",2.66
2018-02-01,Ontario,"Sunflower seeds, 400 grams ",3.94
2018-02-01,Ontario,"Sweet potatoes, per kilogram",3.07
2018-02-01,Ontario,Tea (20 bags),3.38
2018-02-01,Ontario,"Tofu, 350 grams ",2.1
2018-02-01,Ontario,"Tomatoes, per kilogram",4.02
2018-02-01,Ontario,"Toothpaste, 100 millilitres",2.45
2018-02-01,Ontario,"Vegetable oil, 3 litres",5.26
2018-02-01,Ontario,"Wheat flour, 2.5 kilograms",4.67
2018-02-01,Ontario,"White bread, 675 grams",2.4
2018-02-01,Ontario,"White rice, 2 kilograms",6.61
2018-02-01,Ontario,"White sugar, 2 kilograms",2.03
2018-02-01,Ontario,"Whole chicken, per kilogram",5.09
2018-02-01,Ontario,"Wieners, 400 grams",2.74
2018-02-01,Ontario,"Yogurt, 500 grams",2.36
2018-02-01,Prince Edward Island,"Almonds, 200 grams",5.23
2018-02-01,Prince Edward Island,"Apple juice, 2 litres",2.9
2018-02-01,Prince Edward Island,"Apples, per kilogram",4.68
2018-02-01,Prince Edward Island,"Avocado, unit",1.35
2018-02-01,Prince Edward Island,"Baby food, 128 millilitres",1.34
2018-02-01,Prince Edward Island,"Bacon, 500 grams",5.02
2018-02-01,Prince Edward Island,"Bananas, per kilogram",1.98
2018-02-01,Prince Edward Island,"Beef rib cuts, per kilogram",23.12
2018-02-01,Prince Edward Island,"Beef stewing cuts, per kilogram",11.1
2018-02-01,Prince Edward Island,"Beef striploin cuts, per kilogram",18.2
2018-02-01,Prince Edward Island,"Beef top sirloin cuts, per kilogram",13.54
2018-02-01,Prince Edward Island,"Block cheese, 500 grams",5.85
2018-02-01,Prince Edward Island,"Broccoli, unit",2.21
2018-02-01,Prince Edward Island,"Brown rice, 900 grams ",4.79
2018-02-01,Prince Edward Island,"Butter, 454 grams",4.42
2018-02-01,Prince Edward Island,"Cabbage, per kilogram",2.23
2018-02-01,Prince Edward Island,"Canned baked beans, 398 millilitres",1.33
2018-02-01,Prince Edward Island,"Canned beans and lentils, 540 millilitres",1.3
2018-02-01,Prince Edward Island,"Canned corn, 341 millilitres",1.06
2018-02-01,Prince Edward Island,"Canned peach, 398 millilitres",2.12
2018-02-01,Prince Edward Island,"Canned pear, 398 millilitres",2.02
2018-02-01,Prince Edward Island,"Canned salmon, 213 grams",2.46
2018-02-01,Prince Edward Island,"Canned soup, 284 millilitres",0.83
2018-02-01,Prince Edward Island,"Canned tomatoes, 796 millilitres",1.27
2018-02-01,Prince Edward Island,"Canned tuna, 170 grams",1.97
2018-02-01,Prince Edward Island,"Canola oil, 3 litres",9.97
2018-02-01,Prince Edward Island,"Cantaloupe, unit",2.73
2018-02-01,Prince Edward Island,"Carrots, 1.36 kilograms",2.22
2018-02-01,Prince Edward Island,"Celery, unit",2.77
2018-02-01,Prince Edward Island,"Cereal, 400 grams",3.01
2018-02-01,Prince Edward Island,"Chicken breasts, per kilogram",9.72
2018-02-01,Prince Edward Island,"Chicken drumsticks, per kilogram",5.66
2018-02-01,Prince Edward Island,"Chicken thigh, per kilogram",7.44
2018-02-01,Prince Edward Island,"Cookies and sweet biscuits, 300 grams ",2.49
2018-02-01,Prince Edward Island,"Crackers and crisp breads, 200 grams ",2.42
2018-02-01,Prince Edward Island,"Cream, 1 litre",4.13
2018-02-01,Prince Edward Island,"Cucumber, unit",1.66
2018-02-01,Prince Edward Island,"Deodorant, 85 grams",4.76
2018-02-01,Prince Edward Island,"Dried lentils, 900 grams",3.46
2018-02-01,Prince Edward Island,"Dry beans and legumes, 900 grams ",3.77
2018-02-01,Prince Edward Island,"Dry or fresh pasta, 500 grams",2.24
2018-02-01,Prince Edward Island,"Eggs, 1 dozen",3.65
2018-02-01,Prince Edward Island,"Flatbread and pita, 500 grams ",3.65
2018-02-01,Prince Edward Island,"Frozen broccoli, 500 grams",2.82
2018-02-01,Prince Edward Island,"Frozen corn, 750 grams ",2.59
2018-02-01,Prince Edward Island,"Frozen french fried potatoes, 750 grams",1.98
2018-02-01,Prince Edward Island,"Frozen green beans, 750 grams",3.12
2018-02-01,Prince Edward Island,"Frozen mixed vegetables, 750 grams ",3.1
2018-02-01,Prince Edward Island,"Frozen peas, 750 grams",2.63
2018-02-01,Prince Edward Island,"Frozen pizza, 390 grams",3.77
2018-02-01,Prince Edward Island,"Frozen spinach, 300 grams",1.83
2018-02-01,Prince Edward Island,"Frozen strawberries, 600 grams",3.89
2018-02-01,Prince Edward Island,"Grapes, per kilogram",5.14
2018-02-01,Prince Edward Island,"Ground beef, per kilogram",8.57
2018-02-01,Prince Edward Island,"Hummus, 227 grams",3.52
2018-02-01,Prince Edward Island,"Iceberg lettuce, unit",2.26
2018-02-01,Prince Edward Island,"Infant formula, 900 grams ",20.74
2018-02-01,Prince Edward Island,"Ketchup, 1 litre",3.71
2018-02-01,Prince Edward Island,"Laundry detergent, 4.43 litres",8.54
2018-02-01,Prince Edward Island,"Lemons, unit",0.97
2018-02-01,Prince Edward Island,"Limes, unit",0.71
2018-02-01,Prince Edward Island,"Margarine, 907 grams",4.44
2018-02-01,Prince Edward Island,"Mayonnaise, 890 millilitres ",4.24
2018-02-01,Prince Edward Island,"Meatless burgers, 226 grams",4.03
2018-02-01,Prince Edward Island,"Milk, 1 litre",2.15
2018-02-01,Prince Edward Island,"Milk, 2 litres",3.65
2018-02-01,Prince Edward Island,"Milk, 4 litres",7.37
2018-02-01,Prince Edward Island,"Mushrooms, 227 grams",1.83
2018-02-01,Prince Edward Island,"Nut milk, 1.89 litres",3.67
2018-02-01,Prince Edward Island,"Olive oil, 1 litre",7.62
2018-02-01,Prince Edward Island,"Onions, 1.36 kilograms",2.87
2018-02-01,Prince Edward Island,"Onions, per kilogram",4.94
2018-02-01,Prince Edward Island,"Orange juice, 2 litres",3.85
2018-02-01,Prince Edward Island,"Oranges, 1.36 kilograms",5.65
2018-02-01,Prince Edward Island,"Oranges, per kilogram",3.93
2018-02-01,Prince Edward Island,"Pasta sauce, 650 millilitres",1.77
2018-02-01,Prince Edward Island,"Peanut butter, 1 kilogram",4.77
2018-02-01,Prince Edward Island,"Peanuts, 450 grams",3.09
2018-02-01,Prince Edward Island,"Pears, per kilogram",4.77
2018-02-01,Prince Edward Island,"Peppers, per kilogram",7.99
2018-02-01,Prince Edward Island,"Pork loin cuts, per kilogram",6.04
2018-02-01,Prince Edward Island,"Pork rib cuts, per kilogram",8.01
2018-02-01,Prince Edward Island,"Pork shoulder cuts, per kilogram",5.51
2018-02-01,Prince Edward Island,"Potatoes, 4.54 kilograms",3.71
2018-02-01,Prince Edward Island,"Potatoes, per kilogram",4.75
2018-02-01,Prince Edward Island,"Roasted or ground coffee, 340 grams",5.53
2018-02-01,Prince Edward Island,"Romaine lettuce, unit",2.35
2018-02-01,Prince Edward Island,"Salad dressing, 475 millilitres",2.61
2018-02-01,Prince Edward Island,"Salad greens, 142 grams",4.08
2018-02-01,Prince Edward Island,"Salmon, per kilogram",19.18
2018-02-01,Prince Edward Island,"Salsa, 418 millilitres",2.94
2018-02-01,Prince Edward Island,"Shampoo, 400 millilitres",4.88
2018-02-01,Prince Edward Island,"Shrimp, 300 grams",6.27
2018-02-01,Prince Edward Island,"Soy milk, 1.89 litres",3.8
2018-02-01,Prince Edward Island,"Squash, per kilogram",4.26
2018-02-01,Prince Edward Island,"Strawberries, 454 grams",2.82
2018-02-01,Prince Edward Island,"Sunflower seeds, 400 grams ",4.45
2018-02-01,Prince Edward Island,"Sweet potatoes, per kilogram",4.13
2018-02-01,Prince Edward Island,Tea (20 bags),3.58
2018-02-01,Prince Edward Island,"Tofu, 350 grams ",2.02
2018-02-01,Prince Edward Island,"Tomatoes, per kilogram",5.39
2018-02-01,Prince Edward Island,"Toothpaste, 100 millilitres",2.84
2018-02-01,Prince Edward Island,"Vegetable oil, 3 litres",7.35
2018-02-01,Prince Edward Island,"Wheat flour, 2.5 kilograms",4.81
2018-02-01,Prince Edward Island,"White bread, 675 grams",2.71
2018-02-01,Prince Edward Island,"White rice, 2 kilograms",8.93
2018-02-01,Prince Edward Island,"White sugar, 2 kilograms",2.37
2018-02-01,Prince Edward Island,"Whole chicken, per kilogram",5.09
2018-02-01,Prince Edward Island,"Wieners, 400 grams",2.82
2018-02-01,Prince Edward Island,"Yogurt, 500 grams",2.9
2018-02-01,Quebec,"Almonds, 200 grams",4.87
2018-02-01,Quebec,"Apple juice, 2 litres",3.1
2018-02-01,Quebec,"Apples, per kilogram",3.86
2018-02-01,Quebec,"Avocado, unit",1.9
2018-02-01,Quebec,"Baby food, 128 millilitres",1.26
2018-02-01,Quebec,"Bacon, 500 grams",5.42
2018-02-01,Quebec,"Bananas, per kilogram",1.72
2018-02-01,Quebec,"Beef rib cuts, per kilogram",27.09
2018-02-01,Quebec,"Beef stewing cuts, per kilogram",13.37
2018-02-01,Quebec,"Beef striploin cuts, per kilogram",16.17
2018-02-01,Quebec,"Beef top sirloin cuts, per kilogram",18.26
2018-02-01,Quebec,"Block cheese, 500 grams",5.64
2018-02-01,Quebec,"Broccoli, unit",2.27
2018-02-01,Quebec,"Brown rice, 900 grams ",4.17
2018-02-01,Quebec,"Butter, 454 grams",4.02
2018-02-01,Quebec,"Cabbage, per kilogram",2.36
2018-02-01,Quebec,"Canned baked beans, 398 millilitres",1.02
2018-02-01,Quebec,"Canned beans and lentils, 540 millilitres",1.17
2018-02-01,Quebec,"Canned corn, 341 millilitres",1.11
2018-02-01,Quebec,"Canned peach, 398 millilitres",1.99
2018-02-01,Quebec,"Canned pear, 398 millilitres",1.92
2018-02-01,Quebec,"Canned salmon, 213 grams",2.98
2018-02-01,Quebec,"Canned soup, 284 millilitres",0.92
2018-02-01,Quebec,"Canned tomatoes, 796 millilitres",1.42
2018-02-01,Quebec,"Canned tuna, 170 grams",1.62
2018-02-01,Quebec,"Canola oil, 3 litres",8.04
2018-02-01,Quebec,"Cantaloupe, unit",2.16
2018-02-01,Quebec,"Carrots, 1.36 kilograms",2.76
2018-02-01,Quebec,"Celery, unit",2.07
2018-02-01,Quebec,"Cereal, 400 grams",3.28
2018-02-01,Quebec,"Chicken breasts, per kilogram",12.5
2018-02-01,Quebec,"Chicken drumsticks, per kilogram",6.18
2018-02-01,Quebec,"Chicken thigh, per kilogram",9.89
2018-02-01,Quebec,"Cookies and sweet biscuits, 300 grams ",2.56
2018-02-01,Quebec,"Crackers and crisp breads, 200 grams ",2.61
2018-02-01,Quebec,"Cream, 1 litre",4.05
2018-02-01,Quebec,"Cucumber, unit",1.62
2018-02-01,Quebec,"Deodorant, 85 grams",4.47
2018-02-01,Quebec,"Dried lentils, 900 grams",2.75
2018-02-01,Quebec,"Dry beans and legumes, 900 grams ",2.43
2018-02-01,Quebec,"Dry or fresh pasta, 500 grams",2.18
2018-02-01,Quebec,"Eggs, 1 dozen",2.86
2018-02-01,Quebec,"Flatbread and pita, 500 grams ",2.13
2018-02-01,Quebec,"Frozen broccoli, 500 grams",3.37
2018-02-01,Quebec,"Frozen corn, 750 grams ",3.03
2018-02-01,Quebec,"Frozen french fried potatoes, 750 grams",2.21
2018-02-01,Quebec,"Frozen green beans, 750 grams",3.36
2018-02-01,Quebec,"Frozen mixed vegetables, 750 grams ",3.1
2018-02-01,Quebec,"Frozen peas, 750 grams",3.03
2018-02-01,Quebec,"Frozen pizza, 390 grams",3.89
